기사 링크,기사 제목,이미지 URL,기사 요약,언론사,게시 시간
https://n.news.naver.com/mnews/article/008/0005143123,롯데백화점 설 선물 매출 '이것' 때문에 2배 뛰었다,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143123.jpg?type=nf220_150,롯데백화점이 '디저트 설 선물'이 인기를 끌면서 매출 성장세가 지난해 설 명절 때보다 2배에 이른다고 19일 밝혔다. 앞서 롯데백화점은 디저트가 식문화 중심으로 자리 잡는 추세를 설 선물에 반영했다. 전 세계 디저트,머니투데이,2시간전
https://n.news.naver.com/mnews/article/008/0005143121,이마트24-넷마블 설 맞아 '모두의마블' 도시락 선보여,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143121.jpg?type=nf220_150,이마트24가 설날을 맞아 넷마블의 모바일 보드게임 '모두의마블'과 함께 '소불고기떡만둣국정찬(5900원)'과 '떡만둣국&모듬전(5900원)' 등 2종의 명절 도시락을 선보인다고 19일 밝혔다. 소불고기떡만둣국정찬은,머니투데이,2시간전
https://n.news.naver.com/mnews/article/014/0005297651,"식품 경기 전망 1년 만에 '악화' 돌아섰다.. 식품사, 해외 등 돌파구 찾기",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297651.jpg?type=nf220_150,고물가·고금리 기조에 따른 내수 부진의 영향으로 올해 국내 식품 산업 경기 전반이 급속도로 얼어붙고 있다. 여기에 비상계엄 선포와 탄핵 정국 등 정치적 불확실성까지 더해지며 올 들어 식품 산업 경기 전망이 1년 만에,파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/014/0005297648,"'생맥주야, 캔맥주야'..'물성매력'으로 공략하는 식음료 업계",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297648.jpg?type=nf220_150,식음료 업계가 소비자들이 오감을 총동원해 직접 만지고 느낄 수 있는 차별화된 경험을 제공하는 '물성매력' 마케팅에 주력하고 있다. 물성매력은 '손에 잡히는 대상이 지니는 매력'이란 뜻으로 디지털 시대에 더 부각되고,파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/031/0000902483,"김범석 쿠팡 의장, 트럼프 2기 내각 만나⋯韓 재계 최초",https://mimgnews.pstatic.net/image/origin/031/2025/01/19/902483.jpg?type=nf220_150,김범석 쿠팡 의장이 도널드 트럼프 미국 대통령 취임을 앞두고 2기 행정부 내각의 주요 인사들을 만났다. 18일(현지시간) 미국 워싱턴 외교가에 따르면 김 의장은 전날 콘래드 워싱턴DC 호텔에서 열린 트럼프 대통령 당,아이뉴스24,2시간전
https://n.news.naver.com/mnews/article/014/0005297636,"신세계백화점 ""소포장 선물세트로 간편하게 감사인사 전하세요""",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297636.jpg?type=nf220_150,"신세계백화점이 명절 연휴를 일주일 앞두고 간편하게 들고 갈 수 있는 소포장 '이지픽업' 선물세트를 확대해 선보인다. 소포장으로 가격 부담을 줄이고 실용성을 높인 선물세트다. 대표 상품으로는 샤인머스캣, 한라봉, 애플",파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/014/0005297633,"'명절 혼자 보내면 어때'..편의점, '설 도시락' 없는게 없다",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297633.jpg?type=nf220_150,설 연휴를 앞두고 편의점들이 '나홀로 명절'을 보내는 1인 가구를 위한 도시락 상품을 선보였다. 19일 편의점업계에 따르면 세븐일레븐은 오는 22일 대한민국 제16대 조리 명장 안유성 셰프와 협업한 설 기획 명절 도,파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/018/0005927849,"[단독]한 달 새 100만개 팔린 '이장우 호두과자', 부산 간다",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927849.jpg?type=nf220_150,‘이장우 호두과자’로 이름난 부창제과가 3월 서울·대구에 이어 부산에도 상륙한다. 19일 업계에 따르면 호두과자 브랜드 부창제과는 오는 3월 10일 신세계백화점 센텀시티점에 입점한다. 부창제과는 배우 이장우가 KBS,이데일리,2시간전
https://n.news.naver.com/mnews/article/030/0003277268,"김범석 쿠팡 의장, 트럼프 2기 국무·상무·재무 장관 만나",https://mimgnews.pstatic.net/image/origin/030/2025/01/19/3277268.jpg?type=nf220_150,김범석 쿠팡 의장이 미국 워싱턴DC에서 트럼프 2기 내각 인사들을 만나 한·미 투자 협력을 논의했다. 19일 업계에 따르면 김 의장은 트럼프 장남인 도널드 트럼프 주니어가 워싱턴D.C.에서 개최한 비공개 리셉션에 참,전자신문,2시간전
https://n.news.naver.com/mnews/article/014/0005297631,"GS25 가성비 자체브랜드 리얼프라이스...""1년여만 매출 500억""",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297631.jpg?type=nf220_150,편의점 GS25가 지난해 1월부터 물가안정 상품으로 전개하고 있는 '리얼프라이스' 상품이 출시 1년여만에 500억원 규모의 매출을 올린 메가 브랜드로 성장했다. 19일 GS리테일에 따르면 리얼프라이스는 GS25의 운,파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/014/0005297630,"신세계백화점, 서울대 데이터사이언스대학원과 '초개인화 쇼핑' 맞손",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297630.jpg?type=nf220_150,신세계백화점은 서울대학교 데이터사이언스대학원과 손잡고 '초개인화 쇼핑' 환경 구축에 나선다고 19일 밝혔다. 신세계백화점은 지난 17일 서울대 데이터사이언스대학원과 인공지능(AI) 및 빅데이터 분야 업무협약(MOU),파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/018/0005927838,"상생안 시행 ‘막바지’…배달앱, 이번주 수수료 개편 고지",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927838.jpg?type=nf220_150,배달 애플리케이션(앱) 수수료 인하를 골자로 한 상생안 시행이 한 달여 앞으로 다가왔다. 배달앱들은 이르면 이번주부터 차등수수료 적용에 대해 고지하는 등 시행을 앞두고 막바지 채비에 나설 전망이다. 이정희 배달플랫폼,이데일리,2시간전
https://n.news.naver.com/mnews/article/014/0005297624,"'오후 2시 이후' 방문하면 스벅, 무료 사이즈업",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297624.jpg?type=nf220_150,스타벅스 코리아가 오는 20~23일 일부 음료 용량을 한 단계 더 크게 제공하는 '원 더 사이즈 업' 이벤트를 연다고 19일 밝혔다. 행사 기간 오후 2~8시 스타벅스 매장을 방문해 에스프레소와 콜드 브루 제조 음료,파이낸셜뉴스,3시간전
https://n.news.naver.com/mnews/article/422/0000706741,"""설 선물 배송지 변경""…연말정산·선물배송 사칭 스미싱 '주의보'",https://mimgnews.pstatic.net/image/origin/422/2025/01/19/706741.jpg?type=nf220_150,"정부는 19일 설 연휴를 앞두고 연말정산, 과태료·범칙금 조회 등을 사칭하거나 명절 선물로 위장한 스미싱 문자 피해에 대한 주의를 당부했습니다. 2022~2024년 관계 당국이 탐지한 문자 사기 현황에 따르면, 공공",연합뉴스TV,3시간전
https://n.news.naver.com/mnews/article/001/0015167940,"'전통시장에 온기, 지역경제에 생기'…강원도 소비 촉진 캠페인",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167940.jpg?type=nf220_150,"김진태 지사, 설맞아 8개 시군 11개 전통시장 잇따라 방문 계획 강원도가 설맞이 대대적인 전통시장 방문 행사를 통해 지역경제 활성화에 안간힘을 기울이고 나섰다. 도는 지난 13일부터 오는 24일까지 도와 시군 직원",연합뉴스,3시간전
https://n.news.naver.com/mnews/article/014/0005297623,'10년간 1152만병' 팔린 설 대표 선물은,https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297623.jpg?type=nf220_150,"설 연휴를 앞두고 신년 건강과 명절 선물을 함께 챙기려는 홍삼 수요가 급증하고 있다. 특히, 대표 홍삼 제품인 정관장 홍삼정은 지난 10년간 연평균 2000억원이 넘는 매출을 기록한 스테디셀러로 자리잡았다. 19일",파이낸셜뉴스,3시간전
https://n.news.naver.com/mnews/article/119/0002915321,설연휴 대출 만기·카드결제 31일로 연기…중소기업에 95조 지원,https://mimgnews.pstatic.net/image/origin/119/2025/01/19/2915321.jpg?type=nf220_150,"오는 27일 월요일이 임시공휴일로 지정됨에 따라 이번 설 연휴은 25부터 30일까지 6일이다. 이에 따라 설 연휴 기간에 대출 만기일, 신용카드 결제일, 보험료·공과금 자동납부일이 찾아오면 연휴 다음날인 오는 31일",데일리안,3시간전
https://n.news.naver.com/mnews/article/119/0002915319,설연휴 문 여는 병원·약국 1만3000곳…24시간 재난안전상황실 가동,https://mimgnews.pstatic.net/image/origin/119/2025/01/19/2915319.jpg?type=nf220_150,"설 연휴기간 서울지역에 병·의원과 약국 1만3000곳이 문을 열고, 시민들의 안전을 위한 24시간 재난안전상황실이 가동된다. 서울시는 이런 내용의 '2025 설 종합대책'을 시행한다고 19일 밝혔다. 설 종합상황실은",데일리안,3시간전
https://n.news.naver.com/mnews/article/003/0013023860,오르는 마른김 가격,https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023860.jpg?type=nf220_150,19일 서울 시내 대형마트에서 시민들이 마른김을 살펴보고 있다. 한국농수산식품유통공사 가격정보 사이트에 따르면 마른김 10장 평균 소매가격이 1562원으로 1년 전에 비해 48% 오른 것으로 나타났다. 2025.01,뉴시스,3시간전
https://n.news.naver.com/mnews/article/003/0013023859,설 맞이 한우 할인 행사,https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023859.jpg?type=nf220_150,19일 서울 양재 하나로마트에서 열린 설 명절 맞이 한우 할인 행사를 찾은 시민들이 한우를 살펴보고 있다. 2025.01.19. photocdj@newsis.com,뉴시스,3시간전
https://n.news.naver.com/mnews/article/003/0013023858,오르는 마른김 가격,https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023858.jpg?type=nf220_150,19일 서울 시내 대형마트에서 시민들이 마른김을 살펴보고 있다. 한국농수산식품유통공사 가격정보 사이트에 따르면 마른김 10장 평균 소매가격이 1562원으로 1년 전에 비해 48% 오른 것으로 나타났다. 2025.01,뉴시스,3시간전
https://n.news.naver.com/mnews/article/011/0004441573,"산업부, 중견기업 R&D에 534억 원 투입…신규과제 31개 선정",https://mimgnews.pstatic.net/image/origin/011/2025/01/19/4441573.jpg?type=nf220_150,산업통상자원부가 올해 중견기업 전용 연구개발(R&D) 사업에 총 534억 원을 지원하겠다고 밝혔다. 산업부는 19일 보도자료를 통해 이같이 밝혔다. 산업부는 “총예산이 지난해 350억 원보다 대폭 증액됐다”며 “올해,서울경제,1분전
https://n.news.naver.com/mnews/article/025/0003415756,릭샤 즐겨타는 '인도 취향' 3륜 전기차 선보인 현대차,https://mimgnews.pstatic.net/image/origin/025/2025/01/19/3415756.jpg?type=nf220_150,현대자동차가 인도 맞춤 ‘마이크로 모빌리티 콘셉트’를 공개했다. 전기로 달리는 초소형 3륜·4륜차다. 툭툭이나 릭샤 등 3륜차가 대중적인 인도에서 급성장 중인 초소형 전동화 모빌리티 시장을 노리겠다는 현대차의 전략이,중앙일보,1분전
https://n.news.naver.com/mnews/article/468/0001121905,현대백화점 “제철 과일로 만든 건강한 착즙 주스 맛보세요”,https://mimgnews.pstatic.net/image/origin/468/2025/01/19/1121905.jpg?type=nf220_150,"현대백화점, 닌자 건강부스터 팝업스토어. 사진 | 현대백화점 현대백화점은 오는 23일까지 판교점 지하 1층 식품관에서 ‘닌자 건강부스터’ 팝업스토어를 진행한다. 행사는 미아점(1/31~2/6)과 목동점(2/7~13)",스포츠서울,3분전
https://n.news.naver.com/mnews/article/421/0008030924,2024~2026년 혼인신고 시 최대 100만원 세액공제 받는다,https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030924.jpg?type=nf220_150,지난해부터 내년까지 혼인신고를 한 신혼부부는 최대 100만 원까지 세액공제를 받을 수 있다. 국세청은 19일 이런 내용을 담은 '국세청이 짚어드리는 신혼부부 맞춤형 연말정산 원포인트 안내'를 제공한다고 밝혔다. '결,뉴스1,3분전
https://n.news.naver.com/mnews/article/025/0003415755,삼성전자 최신폰 '반값 보상'하는 구독클럽 시작...통신사보다 나을까,https://mimgnews.pstatic.net/image/origin/025/2025/01/19/3415755.jpg?type=nf220_150,삼성전자가 갤럭시S 시리즈 스마트폰을 1년 사용하다가 반납하면 정가의 50%를 보상하는 구독서비스를 출시한다. 사용 기간에 보험 혜택도 함께 제공하는 조건이다. 1년마다 최신 스마트폰으로 교체하는 소비자라면 중고 판,중앙일보,7분전
https://n.news.naver.com/mnews/article/082/0001308242,‘12·3 비상계엄 후 극우·보수성향 유튜버 수입 2배 ‘껑충’,https://mimgnews.pstatic.net/image/origin/082/2025/01/19/1308242.jpg?type=nf220_150,극우·보수성향의 유튜버 상당수가 ‘12·3 비상계엄’ 이후에 2배 넘는 수입을 올린 걸로 나타났다. 수입 신고와 세금 납부를 성실히 했는지 검증하기 위한 국세청의 세무조사 강화가 필요하다는 지적이다. 19일 국회 기,부산일보,8분전
https://n.news.naver.com/mnews/article/666/0000062424,"트럼프 취임, 인천 자동차·반도체 우려 바이오 기대, 희비 엇갈려 …지원책 시급",https://mimgnews.pstatic.net/image/origin/666/2025/01/19/62424.jpg?type=nf220_150,"오는 20일 도널드 트럼프 미국 대통령 취임을 앞둔 가운데, 인천의 주요 산업계의 희비가 엇갈리고 있다. 자동차 부품과 반도체 업계는 우려가, 바이오·의약품 업계는 기대감이 크다. 지역 안팎에서는 인천시와 인천상공회",경기일보,9분전
https://n.news.naver.com/mnews/article/081/0003512080,"삼성전자, 넥슨·네오플과 맞손…한 차원 높은 3D 게이밍 기술개발 MOU",https://mimgnews.pstatic.net/image/origin/081/2025/01/19/3512080.jpg?type=nf220_150,"삼성전자가 게임사 넥슨코리아와 넥슨의 자회사 네오플과 함께 3D 게이밍 경험 제공을 위한 기술 개발에 나섰다. 삼성전자와 넥슨, 네오플은 3D 전용 안경 없이도 3D 경험을 제공하는 ‘오디세이 3D’ 게이밍 모니터를",서울신문,9분전
https://n.news.naver.com/mnews/article/469/0000844833,"'수익률 세계 1위 실화?'... 달라진 한국 증시, 왜?",https://mimgnews.pstatic.net/image/origin/469/2025/01/19/844833.jpg?type=nf220_150,지난해 상승장에서 ‘나홀로 소외’를 겪은 한국 증시가 연초 글로벌 최상위 수익률을 기록하며 질주 중이다. 지난해 성적이 좋지 않아 '저평가' 매력이 부상한 데다 반도체주 등 일부 시가총액 상위주들의 약진이 지수 상승,한국일보,9분전
https://n.news.naver.com/mnews/article/001/0015168263,"강원특별자치도, 폐광지역 창업 지원…올해 예산 24억 편성",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168263.jpg?type=nf220_150,강원특별자치도(이하 강원도)가 태백 등 폐광지역의 자원과 유휴 공간을 활용한 창업 기업 발굴에 나선다. 이를 위해 오는 20일부터 다음 달 20일까지 '폐광지역 창업 활성화 지원사업'을 추진키로 하고 참여 기업을 모,연합뉴스,9분전
https://n.news.naver.com/mnews/article/082/0001308240,"BYC, 숙면 아이템 ‘기모나염 잠옷세트’ 출시",https://mimgnews.pstatic.net/image/origin/082/2025/01/19/1308240.jpg?type=nf220_150,BYC는 추운 날씨에도 따뜻하고 편안한 잠자리를 위한 숙면 아이템으로 ‘올데이롱 기모나염 잠옷세트’를 출시했다고 밝혔다. ‘올데이롱 기모나염 잠옷세트’는 면 100%의 기모 제품으로 촉감이 부드럽고 뛰어난 통기성이,부산일보,10분전
https://n.news.naver.com/mnews/article/009/0005431287,썰매·물놀이 … 대구 신천 '사계절 핫플' 변신,https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431287.jpg?type=nf220_150,대구 도심하천 개발 성과 어르신만 산책하던 하천변에 스케이트장·꽃정원 등 조성 요금 저렴하고 접근성 좋아 겨울방학 기간 5만명 다녀가 지난 17일 찾은 대구 중구 대봉교 아래 신천변에서는 추운 날씨에도 아이들 웃음소,매일경제,13분전
https://n.news.naver.com/mnews/article/057/0001867579,"한남4구역 승자는 삼성물산…삼성·현대, 강남 재건축 '2차전' 예고",https://mimgnews.pstatic.net/image/origin/057/2025/01/19/1867579.jpg?type=nf220_150,건설업계 1위 삼성물산이 2위 현대건설을 누르고 어제(18일) 서울 용산구 한남4구역 재개발사업 시공사로 선정됐습니다. 서울 용산구 보광동 360번지 일대 16만 제곱미터를 재개발하는 한남4구역 사업은 조합이 제시한,MBN,16분전
https://n.news.naver.com/mnews/article/088/0000926902,"'지정 휴일, 권장 휴무'로 눈치 안보고 최대 9일까지 설 휴가",https://mimgnews.pstatic.net/image/origin/088/2025/01/19/926902.jpg?type=nf220_150,국내 일부 대기업이 설 명절을 앞두고 '샌드위치 휴일'인 오는 31일을 휴무 또는 권장 휴무일로 지정하면서 설연휴가 최대 6일에서 9일로 늘어나게 됐다. 정부가 오는 27일을 임시공휴일로 지정한데 이어 사회 전반에,매일신문,17분전
https://n.news.naver.com/mnews/article/088/0000926900,"대구백화점, 명절음식 예약판매 … ""주부들 수고 덜어주세요""",https://mimgnews.pstatic.net/image/origin/088/2025/01/19/926900.jpg?type=nf220_150,,매일신문,20분전
https://n.news.naver.com/mnews/article/005/0001752630,인도가 車회사 격전지 된 세 가지 이유… 현대차도 ‘올인’,https://mimgnews.pstatic.net/image/origin/005/2025/01/19/1752630.jpg?type=nf220_150,인도 시장이 글로벌 완성차 업체들의 격전지로 부상하고 있다. 세계 1위 인구를 바탕으로 자동차 시장이 빠르게 확산하고 있어서다. 전기차 비중이 작아 시장 잠재력은 무궁무진한데 중국 업체의 침투가 쉽지 않다는 것도 장,국민일보,20분전
https://n.news.naver.com/mnews/article/055/0001224908,공매도 통합 가이드라인 마련…내부통제기준 법인별 차등화,https://mimgnews.pstatic.net/image/origin/055/2025/01/19/1224908.jpg?type=nf220_150,▲위 사진은 기사 내용과 관련이 없습니다. 금융당국이 오는 3월 말 공매도 재개를 앞두고 규제 체계를 명확히 하는 '통합 가이드라인 최종안'을 마련했다고 밝혔습니다. 가이드라인에 따르면 무차입 공매도 발생 가능성에,SBS,21분전
https://n.news.naver.com/mnews/article/382/0001173971,김재관 KB국민카드 사장 “소통·공감으로 최고의 가치 선사”,https://mimgnews.pstatic.net/image/origin/382/2025/01/19/1173971.jpg?type=nf220_150,"-‘2025 상반기 경영전략회의’ 열어 -미래 변화 대응…협업 문화 정착 KB국민카드가 최근 서울 종로구 본사에서 ‘2025년 상반기 경영전략회의’를 열었다. 주제는 ‘소통과 공감’으로, 고객에게 최고의 가치를 선사",스포츠동아,23분전
https://n.news.naver.com/mnews/article/028/0002727381,"기업 75%, 설 휴무일 6일 이상…“경기악화” 코로나 이후 최고",https://mimgnews.pstatic.net/image/origin/028/2025/01/19/2727381.jpg?type=nf220_150,"국내 기업 10곳 중 7곳 이상이 올해 설 연휴에 6일 이상 쉰다는 조사 결과가 나왔다. 한국경영자총협회는 설 연휴에 일을 쉬는 전국 5명 이상 기업 587개를 대상으로 조사한 결과, 45.0%가 연휴 기간에 6일간",한겨레,23분전
https://n.news.naver.com/mnews/article/088/0000926899,"'그냥 쉬는' 청년, 1년 새 12% ↑…불완전 취업도 37% 뛰어",https://mimgnews.pstatic.net/image/origin/088/2025/01/19/926899.jpg?type=nf220_150,'12·3 비상계엄' 사태 이후 내수 경기가 차갑게 식은 가운데 청년층 고용지표도 악화일로다. 지난달 일을 하지도 구직활동을 하지도 않고 그냥 쉰 청년이 1년 전보다 12% 이상 늘어난 것. 여기에 '불완전 취업',매일신문,23분전
https://n.news.naver.com/mnews/article/382/0001173966,"“역대 최대 금액” 한국맥도날드, RMHC에 8억 기부",https://mimgnews.pstatic.net/image/origin/382/2025/01/19/1173966.jpg?type=nf220_150,-중증환아 가족 위한 하우스 건립 한국맥도날드가 로날드 맥도날드 하우스(RMHC)에 역대 최대 금액인 약 8억1000만 원의 기부금을 전달했다. 해피밀과 행운버거의 판매 수익금 일부를 비롯해 매장 내 모금함과 임직원,스포츠동아,25분전
https://n.news.naver.com/mnews/article/025/0003415753,"대기업 42% ""설 연휴, 7일 이상 쉰다""…중소기업과 '빈부격차'",https://mimgnews.pstatic.net/image/origin/025/2025/01/19/3415753.jpg?type=nf220_150,#1. LG그룹 계열사에 다니는 이 모(32) 씨는 오는 25일부터 다음 달 2일까지 9일 연속으로 쉰다. 27일이 임시공휴일인 데다 31일도 전사 차원 휴무일로 지정됐기 때문이다. 이 씨는 “집에서 푹 쉬며 재충전,중앙일보,27분전
https://n.news.naver.com/mnews/article/087/0001093434,“전통시장에 많이 방문해 주세요”,https://mimgnews.pstatic.net/image/origin/087/2025/01/19/1093434.jpg?type=nf220_150,강원특별자치도의 설맞이 전통시장 소비촉진 캠페인이 본격적으로 시작됐다. 김진태 지사는 지난 18일 장날을 맞은 화천시장을 방문해 직접 장을 보며 민생 현장의 목소리를 청취했다. 이날 김 지사는 박대현 도의원 등과 함,강원일보,27분전
https://n.news.naver.com/mnews/article/025/0003415752,"정부 추진 ‘구글·애플·네이버·카카오’ 특별규제, 트럼프에 막히나",https://mimgnews.pstatic.net/image/origin/025/2025/01/19/3415752.jpg?type=nf220_150,정부가 추진 중인 국내·외 주요 온라인 플랫폼 특별 규제 정책이 20일 도널드 트럼프 미국 행정부 출범으로 안갯속에 휩싸일 전망이다. 앞서 공정거래위원회는 지난해 9월 “온라인 플랫폼 독과점 분야에서 반경쟁행위(자사,중앙일보,27분전
https://n.news.naver.com/mnews/article/382/0001173963,"이디야커피, 라오스 진출…동남아 공략 가속도",https://mimgnews.pstatic.net/image/origin/382/2025/01/19/1173963.jpg?type=nf220_150,"-6월 첫 매장…현지 맞춤 메뉴 개발 이디야커피가 라오스 기업 코라오 그룹의 그랜드뷰프라퍼티와 라오스, 캄보디아, 미얀마 진출을 위한 마스터프랜차이즈(MF) 계약을 체결했다. 이번 계약을 통해 6월 라오스에 첫 매장",스포츠동아,28분전
https://n.news.naver.com/mnews/article/081/0003512076,"현대차, 인도서 3륜·초소형 4륜 전기차 콘셉트 공개…마이크로모빌리티 선도",https://mimgnews.pstatic.net/image/origin/081/2025/01/19/3512076.jpg?type=nf220_150,현대자동차는 18일(현지시간) 인도 델리의 바랏 만다팜 컨벤션 센터에서 열린 ‘바랏 모빌리티 글로벌 엑스포 2025’에 참가해 3륜 및 마이크로 4륜 전기차(EV) 콘셉트를 공개했다고 19일 밝혔다. 마이크로모빌리티,서울신문,28분전
https://n.news.naver.com/mnews/article/032/0003346300,"가상자산거래소 업비트, 관리부실 정황에 커지는 ‘리스크’",https://mimgnews.pstatic.net/image/origin/032/2025/01/19/3346300.jpg?type=nf220_150,"국내 가상자산거래소 시장 점유율 1위인 업비트의 관리 부실 문제가 도마 위에 올랐다. 최근 업비트의 자금세탁 방지의무 위반을 적발한 금융당국이 제재를 검토하는 가운데, 상장된 코인도 제대로 관리되고 있지 않아 투자자",경향신문,28분전
https://n.news.naver.com/mnews/article/018/0005927893,"산업부, 올해 중견기업 기술개발 사업 ‘스타트’",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927893.jpg?type=nf220_150,산업통상자원부가 20일부터 총 534억원의 예산을 투입하는 올해 중견기업 관련 기술개발 사업 접수를 시작한다고 19일 밝혔다. 산업통상자원부와 한국산업기술진흥원(KIAT)이 지난해 12월4일 롯데호텔 서울에서 개최한,이데일리,30분전
https://n.news.naver.com/mnews/article/008/0005143145,트럼프 2기 통상 변화에 수출·투자 기업 긴장…정부 대응은?,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143145.jpg?type=nf220_150,도널드 트럼프 미국 대통령의 취임식이 20일(현지시간) 열리는 가운데 대미 수출 의존도가 높은 우리나라에 미칠 직·간접적 영향에 관심이 쏠린다. 취임 전부터 예고한 보편관세에 따른 수출 감소와 미국 정책 변화에 따른,머니투데이,36분전
https://n.news.naver.com/mnews/article/640/0000064496,Shinsegae chairman to schmooze with Trump Jr. and friends at inauguration,https://mimgnews.pstatic.net/image/origin/640/2025/01/19/64496.jpg?type=nf220_150,Korean business heads are gearing up for a Donald Trump presidency. Major conglomerate leaders are set to attend the Pre,코리아중앙데일리,36분전
https://n.news.naver.com/mnews/article/082/0001308237,설 연휴 연말정산·선물배송 사칭 스미싱 주의보,https://mimgnews.pstatic.net/image/origin/082/2025/01/19/1308237.jpg?type=nf220_150,"정부는 설 연휴를 틈타 연말정산, 과태료·범칙금 조회 등 공공기관을 사칭하거나 명절 선물을 위장한 스미싱 문자에 각별히 주의해달라고 19일 밝혔다. 2022년부터 2024년까지 관계 당국에서 탐지한 문자 사기 현황을",부산일보,38분전
https://n.news.naver.com/mnews/article/025/0003415749,신혼부부면 최대 100만원 세액공제…'13월 월급' 더 받는 꿀팁,https://mimgnews.pstatic.net/image/origin/025/2025/01/19/3415749.jpg?type=nf220_150,"연말정산 시즌이 돌아왔다. 20일부터 연말정산 간소화 서비스 최종 확정자료 열람이 시작된다. 지난해 얼마큼 벌어, 얼마큼 썼는지 정확하게 파악할 수 있는 자료다. ‘13월의 월급’을 조금이라도 더 받으려면 챙길 게",중앙일보,39분전
https://n.news.naver.com/mnews/article/082/0001308236,설명절 ‘항공권·택배·건강식품’ 피해주의,https://mimgnews.pstatic.net/image/origin/082/2025/01/19/1308236.jpg?type=nf220_150,한국소비자원과 공정거래위원회는 설 명절을 맞아 피해가 증가할 것으로 예상되는 항공권·택배·건강식품에 대해 소비자 피해주의보를 발령했다고 19일 밝혔다. 소비자원과 공정위는 항공권·택배·건강식품은 명절을 전후로 소비자,부산일보,42분전
https://n.news.naver.com/mnews/article/087/0001093426,변화와 혁신을 선도하는 ‘새로운 강원농협’ 구현 노력,https://mimgnews.pstatic.net/image/origin/087/2025/01/19/1093426.jpg?type=nf220_150,농협중앙회 강원본부(본부장:김경록)가 지난 17일 지역본부 대회의실에서 강원농협 직원 60여 명이 참석한 가운데 ‘2025년 강원농협 업무보고회’를 갖고 변화와 혁신을 선도하는 ‘새로운 강원농협’ 구현을 위해 노력하,강원일보,49분전
https://n.news.naver.com/mnews/article/020/0003610848,원-달러 환율 내림세-증시도 상승 기대감 ‘솔솔’,https://mimgnews.pstatic.net/image/origin/020/2025/01/19/3610848.jpg?type=nf220_150,지난해 12월 비상계엄 사태 이후 얼어붙었던 국내 외환·금융 시장이 올해 들어 회복세를 나타냈다. 강달러를 부추기는 미국의 경제 지표에도 원-달러 환율은 내림세를 보였다. 국내 증시도 외국인들의 순매수세에 힘입어 올,동아일보,50분전
https://n.news.naver.com/mnews/article/009/0005431250,"""美증시 상승흐름 지속 단기 조정 가능성은 커""",https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431250.jpg?type=nf220_150,"""올해 1분기는 변동성장세 조정 한 번은 겪어야 경기침체·약세장 예상안해"" 기준금리 인하 속도 관련 연준인사""재정정책 변수"" 2025 미국증시 어디로 미국 증시는 통상 1분기(1~3월)에 대체로 상승세라고 알려져 있",매일경제,55분전
